"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Props/Capstones/Mats/blinn45.blinn45","0","12","12","1","11.248295","0","0"
"/Game/Props/Mats/M_GlassFrostedGreen.M_GlassFrostedGreen","0","42","42","1","125.340050","0","0"
"/Game/Props/Mats/M_GlassBlue.M_GlassBlue","0","42","42","1","119.416382","0","0"
"/Game/Props/Uncolored/blinn3.blinn3","0","12","12","1","8.224811","0","0"
"/Game/Props/Capstones/Mats/blinn56.blinn56","0","12","12","1","9.974491","0","0"
"/Game/Props/Capstones/Mats/blinn55.blinn55","0","12","12","1","9.533625","0","0"
"/Game/Props/Mats/pasted__standardSurface7.pasted__standardSurface7","0","12","12","1","9.373560","0","0"
"/Game/Props/Mats/pasted__phong4.pasted__phong4","0","12","12","1","7.947043","0","0"
"/Game/Props/Mats/standardSurface3.standardSurface3","0","12","12","1","7.721223","0","0"
"/Game/Props/Mats/standardSurface2.standardSurface2","0","12","12","1","9.154899","0","0"
"/Game/Props/Capstones/Mats/blinn54.blinn54","0","12","12","1","8.978505","0","0"
"/Game/Props/Capstones/Mats/blinn50.blinn50","0","12","12","1","9.288828","0","0"
"/Game/Props/Mats/shelve.shelve","0","12","12","1","9.857067","0","0"
"/Game/Props/Capstones/Mats/blinn77.blinn77","0","12","12","1","9.033764","0","0"
"/Game/Props/Capstones/Mats/blinn78.blinn78","0","12","12","1","10.082470","0","0"
"/Game/Props/Uncolored/blinn2.blinn2","0","12","12","1","8.465919","0","0"
"/Game/Props/Mats/lambert7.lambert7","0","12","12","1","8.904465","0","0"
"/Game/Props/Mats/lambert6.lambert6","0","12","12","1","8.493049","0","0"
"/Game/Props/Capstones/Mats/blinn79.blinn79","0","17","18","1","11.478808","0","0"
"/Game/Props/Mats/pasted__pasted__phong14.pasted__pasted__phong14","0","12","12","1","8.406344","0","0"
"/Game/Props/Mats/pasted__pasted__phong1.pasted__pasted__phong1","0","12","12","1","9.612833","0","0"
"/Game/Props/Mats/lambert11.lambert11","0","12","12","1","9.313842","0","0"
"/Game/Props/Mats/handle.handle","0","12","12","1","9.408409","0","0"
"/Game/Props/Capstones/Mats/blinn82.blinn82","0","12","12","1","8.552654","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn45.pasted__blinn45","0","12","12","1","10.560529","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn46.pasted__blinn46","0","12","12","1","8.269566","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn47.pasted__blinn47","0","17","18","1","11.531002","0","0"
"/Game/Props/Mats/pasted__pasted__pasted__pasted__phong4.pasted__pasted__pasted__pasted__phong4","0","12","12","1","7.662845","0","0"
"/Game/Props/Mats/frame.frame","0","12","12","1","8.906610","0","0"
"/Game/Props/Mats/blinn6.blinn6","0","12","12","1","8.999294","0","0"
"/Game/Props/Mats/blinn5.blinn5","0","12","12","1","9.132446","0","0"
"/Game/Props/Textures/Carpet_floor_hallway_2_Mat.Carpet_floor_hallway_2_Mat","0","21","21","1","17.746994","0","0"
"/Game/Props/Capstones/Mats/blinn81.blinn81","0","12","12","1","8.840800","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","21","1","0.000000","0","0"
"/Game/Props/Uncolored/blinn1.blinn1","0","12","12","1","9.081980","0","0"
"/Game/Props/Mats/pasted__phong3.pasted__phong3","0","12","12","1","7.135520","0","0"
"/Game/Props/Capstones/Mats/blinn68.blinn68","0","12","12","1","9.507885","0","0"
"/Game/Props/Capstones/Mats/blinn43.blinn43","0","12","12","1","8.992604","0","0"
"/Game/Props/Capstones/Mats/blinn42.blinn42","0","12","12","1","8.876781","0","0"
"/Game/Props/Mats/pasted__pasted__whiteboard.pasted__pasted__whiteboard","0","12","12","1","8.598651","0","0"
"/Game/Props/Capstones/Mats/blinn69.blinn69","0","12","12","1","9.727448","0","0"
"/Game/Props/Mats/pasted__pasted__pasted__phong6.pasted__pasted__pasted__phong6","0","12","12","1","8.977021","0","0"
"/Game/Props/Capstones/Mats/blinn41.blinn41","0","12","12","1","7.983048","0","0"
"/Game/Props/Capstones/Mats/blinn71.blinn71","0","12","12","1","10.372809","0","0"
"/Game/Props/Mats/pasted__phong14.pasted__phong14","0","12","12","1","9.237053","0","0"
"/Game/Props/Capstones/Mats/blinn61.blinn61","0","12","12","1","9.753131","0","0"
"/Game/Props/Mats/lambert5.lambert5","0","21","21","1","15.205059","0","0"
"/Game/Props/Mats/lambert4.lambert4","0","21","21","1","15.842482","0","0"
"/Game/Props/Mats/phong6.phong6","0","12","12","1","9.092648","0","0"
"/Game/Props/Mats/Green.Green","0","33","33","1","26.518902","0","0"
"/Game/Props/Mats/Default_Material.Default_Material","0","12","12","1","7.184542","0","0"
"/Game/Props/Mats/blinn9.blinn9","0","12","12","1","8.849888","0","0"
"/Game/Props/Textures/20220510_123021_Mat.20220510_123021_Mat","0","21","21","1","15.512478","0","0"
"/Game/Props/PictureStuff/IMG_1848_copy_Mat.IMG_1848_copy_Mat","0","21","21","1","14.167710","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn43.pasted__blinn43","0","12","12","1","9.112114","0","0"
"/Game/Props/Textures/Tile_Floor_Mat.Tile_Floor_Mat","0","12","12","1","9.110148","0","0"
"/Game/Props/Textures/blinn2.blinn2","0","12","12","1","9.255692","0","0"
"/Game/Props/Mats/pasted__phong2.pasted__phong2","0","12","12","1","8.505479","0","0"
"/Game/Props/Capstones/Mats/ss2.ss2","0","12","12","1","8.406908","0","0"
"/Game/Props/Capstones/Mats/ss1.ss1","0","12","12","1","8.255141","0","0"
"/Game/Props/Capstones/Mats/blinn52.blinn52","0","12","12","1","9.634423","0","0"
"/Game/Props/Capstones/Mats/lambert7.lambert7","0","12","12","1","9.419360","0","0"
"/Game/Props/Mats/phong5.phong5","0","12","12","1","9.814766","0","0"
"/Game/Props/Mats/blinn4.blinn4","0","12","12","1","10.250298","0","0"
"/Game/Props/Mats/blinn3.blinn3","0","12","12","1","9.075667","0","0"
"/Game/Props/Mats/phong4.phong4","0","12","12","1","9.964619","0","0"
"/Game/Props/Capstones/Mats/blinn80.blinn80","0","12","12","1","10.142830","0","0"
"/Game/Props/Capstones/Mats/blinn49.blinn49","0","12","12","1","9.082518","0","0"
"/Game/Props/Capstones/Mats/blinn73.blinn73","0","12","12","1","8.723413","0","0"
"/Game/Props/Capstones/Mats/blinn72.blinn72","0","12","12","1","9.102908","0","0"
"/Game/Props/Mats/pasted__handle_glass_door.pasted__handle_glass_door","0","12","12","1","8.094456","0","0"
"/Game/Props/Mats/pasted__doorsign_pushpull.pasted__doorsign_pushpull","0","12","12","1","8.158903","0","0"
"/Game/Props/Mats/leg.leg","0","12","12","1","8.578306","0","0"
"/Game/Props/Capstones/Mats/blinn48.blinn48","0","12","12","1","8.767407","0","0"
"/Game/Props/Capstones/Mats/blinn44.blinn44","0","12","12","1","7.564677","0","0"
"/Game/Props/Mats/M_GlassFrostedBlue.M_GlassFrostedBlue","0","42","42","1","115.303429","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","21","1","0.000000","0","0"
"/Game/Props/Mats/blinn8.blinn8","0","12","12","1","8.350397","0","0"
"/Game/Props/Mats/blinn7.blinn7","0","12","12","1","11.423673","0","0"
"/Game/Props/Mats/pasted__phong1.pasted__phong1","0","12","12","1","8.722325","0","0"
"/Game/Props/Capstones/Mats/blinn40.blinn40","0","12","12","1","9.099312","0","0"
"/Game/Props/Capstones/Mats/lambert3.lambert3","0","12","12","1","8.823490","0","0"
"/Game/Props/Capstones/Mats/blinn57.blinn57","0","12","12","1","8.857015","0","0"
"/Game/Props/Mats/Yellow.Yellow","0","33","33","1","24.631247","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","21","1","0.000000","0","0"
"/Game/Props/Textures/basketball-texture-free-vector_Mat.basketball-texture-free-vector_Mat","0","12","12","1","9.444371","0","0"
"/Game/Props/Mats/lambert9.lambert9","0","12","12","1","12.601773","0","0"
"/Game/Props/Mats/lambert3.lambert3","0","12","12","1","9.955957","0","0"
"/Game/Props/Mats/standardSurface4.standardSurface4","0","12","12","1","7.283126","0","0"
"/Game/Props/Mats/phong2.phong2","0","12","12","1","9.623862","0","0"
"/Game/Props/Mats/lambert14.lambert14","0","12","12","1","7.901884","0","0"
"/Game/Props/Mats/blinn2.blinn2","0","12","12","1","9.051992","0","0"
"/Game/Props/Textures/Wooden_Wall_Classroom_Mat.Wooden_Wall_Classroom_Mat","0","21","21","1","14.814128","0","0"
"/Game/Props/Mats/pasted__pasted__phong2.pasted__pasted__phong2","0","12","12","1","11.957927","0","0"
"/Game/Props/Textures/tkynejer_2K_Albedo_Mat.tkynejer_2K_Albedo_Mat","0","45","47","1","30.439167","0","0"
"/Game/Props/Textures/Tile_Floor1_Mat.Tile_Floor1_Mat","0","21","21","1","19.286161","0","0"
"/Game/Props/Capstones/Mats/lambert5.lambert5","0","12","12","1","8.504179","0","0"
"/Game/Props/Capstones/Mats/lambert4.lambert4","0","12","12","1","6.640747","0","0"
"/Game/Props/Mats/lambert8.lambert8","0","12","12","1","12.077061","0","0"
"/Game/Props/Mats/lambert13.lambert13","0","12","12","1","11.301822","0","0"
"/Game/Props/Textures/Round_Chair_Green_Mat.Round_Chair_Green_Mat","0","21","21","1","19.025852","0","0"
"/Game/Props/Mats/typeBlinn.typeBlinn","0","21","21","1","15.952634","0","0"
"/Game/Props/Mats/pasted__pasted__pasted__phong4.pasted__pasted__pasted__phong4","0","12","12","1","7.871504","0","0"
"/Game/Props/Textures/Round_Chair_Blue_Mat.Round_Chair_Blue_Mat","0","21","21","1","16.454971","0","0"
"/Game/Props/Mats/pasted__pasted__pasted__pasted__phong3.pasted__pasted__pasted__pasted__phong3","0","12","12","1","9.606182","0","0"
"/Game/Props/Mats/whiteboard.whiteboard","0","12","12","1","9.731420","0","0"
"/Game/Props/Mats/wheels.wheels","0","12","12","1","9.295766","0","0"
"/Game/Props/Mats/standardSurface5.standardSurface5","0","12","12","1","7.344019","0","0"
"/Game/Props/Mats/pasted__pasted__pasted__pasted__pasted__phong3.pasted__pasted__pasted__pasted__pasted__phong3","0","12","12","1","9.205213","0","0"
"/Game/Props/PictureStuff/IMG_1845_copy_Mat.IMG_1845_copy_Mat","0","21","21","1","15.713747","0","0"
"/Game/Props/PictureStuff/IMG_1843_copy_Mat.IMG_1843_copy_Mat","0","21","21","1","16.887831","0","0"
"/Game/Props/Mats/Orange.Orange","0","21","21","1","17.502071","0","0"
"/Game/Props/Mats/pasted__pasted__pasted__lambert3.pasted__pasted__pasted__lambert3","0","12","12","1","8.374228","0","0"
"/Game/Props/Mats/lambert12.lambert12","0","12","12","1","8.609896","0","0"
"/Game/Props/Capstones/Mats/blinn75.blinn75","0","12","12","1","8.437907","0","0"
"/Game/Props/Capstones/Mats/blinn74.blinn74","0","12","12","1","10.265775","0","0"
"/Game/Props/Capstones/Mats/blinn66.blinn66","0","12","12","1","10.292844","0","0"
"/Game/Props/Capstones/Mats/blinn63.blinn63","0","12","12","1","8.659717","0","0"
"/Game/Materials/Map_Capstone_Mat.Map_Capstone_Mat","0","21","21","1","17.300745","0","0"
